category,Straddle Price,Index Spot,Synthetic Future
Mon Sep 16 2024,306.5,58967.8,58960.00
Mon Sep 16 2024,312.35,59033.33,58993.75
Mon Sep 16 2024,286.4,59018.85,59000.20
Mon Sep 16 2024,307.2,59079.83,59012.50
Mon Sep 16 2024,311.15,59063.62,59027.95
Mon Sep 16 2024,309.2,59036.28,59028.00
Mon Sep 16 2024,312,59058.91,59035.60
Mon Sep 16 2024,313.45,59068.31,59041.65
Mon Sep 16 2024,304.05,59057.22,59027.95
Mon Sep 16 2024,307.65,59058.24,59034.25
Mon Sep 16 2024,311.35,59045.37,59032.45
Mon Sep 16 2024,306.8,59047.07,59031.40
Mon Sep 16 2024,295.2,59049.72,59040.80
Mon Sep 16 2024,289.1,59031.78,59006.10
Mon Sep 16 2024,285.2,59024.84,59011.60
Mon Sep 16 2024,289.75,59030.2,59026.25
Mon Sep 16 2024,290.7,59080.66,59079.80
Mon Sep 16 2024,299.25,59075.37,59075.55
Mon Sep 16 2024,292.95,59082.48,59087.55
Mon Sep 16 2024,296.5,59092.06,59071.90
Mon Sep 16 2024,297.15,59098.34,59101.75
Mon Sep 16 2024,296.85,59110.03,59102.25
Mon Sep 16 2024,298.45,59123.82,59104.85
Mon Sep 16 2024,294.4,59099.38,59077.40
Mon Sep 16 2024,292.35,59112.18,59111.95
Mon Sep 16 2024,308.9,59150.93,59147.30
Mon Sep 16 2024,306.8,59172.57,59162.50
Mon Sep 16 2024,312.4,59165.2,59165.00
Mon Sep 16 2024,306,59171.7,59164.90
Mon Sep 16 2024,303.35,59160.18,59161.95
Mon Sep 16 2024,301.5,59165.05,59149.70
Mon Sep 16 2024,305.4,59180.82,59169.10
Mon Sep 16 2024,302.55,59154.5,59160.85
Mon Sep 16 2024,302.15,59163.59,59161.85
Mon Sep 16 2024,303.5,59154.89,59162.50
Mon Sep 16 2024,307.3,59164.71,59165.70
Mon Sep 16 2024,304.95,59164.76,59165.05
Mon Sep 16 2024,305.15,59161.13,59165.75
Mon Sep 16 2024,301.3,59141.74,59148.20
Mon Sep 16 2024,301.1,59147.97,59158.30
Mon Sep 16 2024,297.2,59136.8,59146.00
Mon Sep 16 2024,299.1,59146.09,59126.30
Mon Sep 16 2024,294.7,59140.87,59110.10
Mon Sep 16 2024,284,59109.64,59095.40
Mon Sep 16 2024,278.4,59116.75,59108.50
Mon Sep 16 2024,258.55,59146.8,59170.65
Mon Sep 16 2024,273.4,59171.86,59169.40
Mon Sep 16 2024,276.1,59168.95,59165.10
Mon Sep 16 2024,276.95,59196.74,59169.95
Mon Sep 16 2024,279.05,59206.02,59169.35
Mon Sep 16 2024,274.65,59204.66,59168.15
Mon Sep 16 2024,272.7,59199.12,59167.90
Mon Sep 16 2024,267,59178.97,59155.60
Mon Sep 16 2024,267.05,59189.04,59162.25
Mon Sep 16 2024,258.95,59188.04,59170.35
Mon Sep 16 2024,259.8,59205.8,59175.20
Mon Sep 16 2024,260.7,59199.24,59161.20
Mon Sep 16 2024,264.45,59195.98,59167.45
Mon Sep 16 2024,260.6,59191.25,59168.60
Mon Sep 16 2024,255.15,59184.88,59174.85
Mon Sep 16 2024,258.1,59204.01,59179.40
Mon Sep 16 2024,247.65,59231.16,59202.85
Mon Sep 16 2024,246,59232.86,59198.80
Mon Sep 16 2024,246.55,59218.17,59198.45
Mon Sep 16 2024,245.2,59222.53,59197.70
Mon Sep 16 2024,244.65,59218.13,59195.85
Mon Sep 16 2024,244.45,59217.62,59194.95
Mon Sep 16 2024,246.85,59209.21,59182.85
Mon Sep 16 2024,247.75,59198.17,59184.65
Mon Sep 16 2024,249.9,59216.52,59191.90
Mon Sep 16 2024,249.45,59215.57,59195.65
Mon Sep 16 2024,251.2,59202.4,59177.40
Mon Sep 16 2024,247.6,59221.55,59194.80
Mon Sep 16 2024,248.45,59224.45,59196.45
Mon Sep 16 2024,242.3,59218.77,59174.20
Mon Sep 16 2024,242.3,59205.45,59156.40
Mon Sep 16 2024,242.55,59197.64,59166.75
Mon Sep 16 2024,241.1,59193.07,59163.40
Mon Sep 16 2024,239.6,59182.15,59151.60
Mon Sep 16 2024,239.05,59191.72,59168.75
Mon Sep 16 2024,236.65,59195.49,59161.55
Mon Sep 16 2024,235.3,59196.78,59158.50
Mon Sep 16 2024,234,59188.48,59160.70
Mon Sep 16 2024,228.95,59170.83,59150.85
Mon Sep 16 2024,219.6,59207.28,59184.50
Mon Sep 16 2024,224.25,59192.09,59160.15
Mon Sep 16 2024,225.75,59181.38,59154.95
Mon Sep 16 2024,230.9,59175.03,59146.10
Mon Sep 16 2024,224.05,59181.34,59157.75
Mon Sep 16 2024,220.1,59197.47,59169.30
Mon Sep 16 2024,216.6,59199.64,59173.20
Mon Sep 16 2024,218,59202.83,59178.70
Mon Sep 16 2024,215.4,59203.52,59183.00
Mon Sep 16 2024,212.6,59209.43,59195.90
Mon Sep 16 2024,210.9,59217.35,59203.30
Mon Sep 16 2024,210.85,59229.61,59200.85
Mon Sep 16 2024,212,59227.55,59202.80
Mon Sep 16 2024,213.35,59215.21,59197.75
Mon Sep 16 2024,208.75,59213.52,59172.75
Mon Sep 16 2024,209.65,59198.5,59163.05
Mon Sep 16 2024,202.95,59197.79,59167.65
Mon Sep 16 2024,206.65,59189.51,59168.45
Mon Sep 16 2024,203.95,59197.91,59171.65
Mon Sep 16 2024,205.85,59187.19,59162.55
Mon Sep 16 2024,205.75,59184.98,59166.85
Mon Sep 16 2024,202.8,59180.21,59163.70
Mon Sep 16 2024,201.1,59181.33,59157.10
Mon Sep 16 2024,201,59188.01,59152.90
Mon Sep 16 2024,200.75,59161.55,59154.15
Mon Sep 16 2024,203.75,59168.52,59154.25
Mon Sep 16 2024,199.5,59167.67,59160.70
Mon Sep 16 2024,199.3,59176.2,59169.80
Mon Sep 16 2024,197.8,59182.53,59173.00
Mon Sep 16 2024,193.6,59193.98,59183.00
Mon Sep 16 2024,192.85,59186.82,59180.75
Mon Sep 16 2024,192.45,59195.88,59181.85
Mon Sep 16 2024,193.8,59191.94,59183.20
Mon Sep 16 2024,196.7,59193.66,59174.70
Mon Sep 16 2024,194.3,59182.11,59171.90
Mon Sep 16 2024,192.7,59188.21,59170.50
Mon Sep 16 2024,192,59179.84,59173.40
Mon Sep 16 2024,189.75,59185.48,59182.85
Mon Sep 16 2024,187.3,59197.61,59184.50
Mon Sep 16 2024,189.6,59191.41,59181.70
Mon Sep 16 2024,190.5,59195.06,59174.20
Mon Sep 16 2024,190.25,59182.79,59173.15
Mon Sep 16 2024,195.3,59177.15,59156.20
Mon Sep 16 2024,194.4,59175.38,59149.10
Mon Sep 16 2024,191,59167.3,59161.60
Mon Sep 16 2024,193.9,59176.7,59162.20
Mon Sep 16 2024,179.2,59195.94,59189.70
Mon Sep 16 2024,177,59203.68,59200.20
Mon Sep 16 2024,173.8,59205,59196.00
Mon Sep 16 2024,179.4,59211.79,59202.50
Mon Sep 16 2024,179.15,59215.14,59201.85
Mon Sep 16 2024,180.25,59220.22,59203.75
Mon Sep 16 2024,180.05,59219.05,59200.95
Mon Sep 16 2024,184.05,59213.34,59197.25
Mon Sep 16 2024,182.05,59210.25,59204.85
Mon Sep 16 2024,182.15,59214.01,59213.25
Mon Sep 16 2024,180.45,59236.78,59211.55
Mon Sep 16 2024,179.95,59217.21,59202.75
Mon Sep 16 2024,175,59209.64,59189.00
Mon Sep 16 2024,173.9,59195.94,59189.20
Mon Sep 16 2024,172.9,59192.63,59180.10
Mon Sep 16 2024,171.9,59196.6,59176.70
Mon Sep 16 2024,173.55,59178.25,59179.95
Mon Sep 16 2024,174.9,59176.87,59182.10
Mon Sep 16 2024,176.1,59173.71,59176.30
Mon Sep 16 2024,177.6,59182.35,59178.40
Mon Sep 16 2024,175.25,59180.53,59178.35
Mon Sep 16 2024,176.3,59177.65,59174.80
Mon Sep 16 2024,176.7,59165.4,59171.60
Mon Sep 16 2024,178.7,59158.5,59170.00
Mon Sep 16 2024,175.85,59168.98,59173.05
Mon Sep 16 2024,176.5,59166.77,59174.50
Mon Sep 16 2024,180.9,59161.35,59171.20
Mon Sep 16 2024,178.35,59167.39,59175.95
Mon Sep 16 2024,172.1,59171.66,59182.80
Mon Sep 16 2024,166.35,59177.16,59192.15
Mon Sep 16 2024,162.95,59179.49,59197.25
Mon Sep 16 2024,162.55,59193.11,59202.45
Mon Sep 16 2024,163.85,59195.11,59202.15
Mon Sep 16 2024,163.05,59192.48,59196.55
Mon Sep 16 2024,162.1,59176.31,59190.70
Mon Sep 16 2024,161.1,59191.4,59200.10
Mon Sep 16 2024,162.65,59198.29,59194.55
Mon Sep 16 2024,163.4,59190.99,59188.00
Mon Sep 16 2024,164.8,59185.82,59186.20
Mon Sep 16 2024,163.8,59172.54,59182.90
Mon Sep 16 2024,160.75,59176.79,59178.65
Mon Sep 16 2024,161.2,59169.25,59170.80
Mon Sep 16 2024,161.4,59176.87,59178.20
Mon Sep 16 2024,162.45,59171.06,59169.45
Mon Sep 16 2024,165.6,59168.03,59168.00
Mon Sep 16 2024,161.9,59166.4,59171.70
Mon Sep 16 2024,163.8,59180.34,59176.20
Mon Sep 16 2024,156.75,59172.55,59184.05
Mon Sep 16 2024,157,59171.9,59183.60
Mon Sep 16 2024,157.15,59172.41,59181.35
Mon Sep 16 2024,157.1,59174.34,59181.10
Mon Sep 16 2024,152.8,59180.13,59184.20
Mon Sep 16 2024,153.4,59157.21,59182.30
Mon Sep 16 2024,155.4,59173.81,59185.90
Mon Sep 16 2024,156,59161.31,59179.10
Mon Sep 16 2024,155.6,59160.25,59161.20
Mon Sep 16 2024,157.6,59133.53,59158.20
Mon Sep 16 2024,156.05,59143.31,59162.05
Mon Sep 16 2024,158.35,59166.89,59163.75
Mon Sep 16 2024,152.7,59167.88,59171.90
Mon Sep 16 2024,154.7,59143.24,59169.20
Mon Sep 16 2024,155.3,59149.15,59166.60
