category,Straddle Price,Index Spot,Synthetic Future
Mon Sep 23 2024,384.5,60937.23,60881.50
Mon Sep 23 2024,426.2,60935.71,60889.30
Mon Sep 23 2024,411.25,60923.72,60904.35
Mon Sep 23 2024,454.15,60969.1,60991.05
Mon Sep 23 2024,449.65,61003.27,60996.85
Mon Sep 23 2024,448.1,61021.46,60979.60
Mon Sep 23 2024,444.4,61003.8,60990.10
Mon Sep 23 2024,452.05,60993.78,60992.55
Mon Sep 23 2024,443.65,61016.87,61009.65
Mon Sep 23 2024,455.35,61013.68,61002.65
Mon Sep 23 2024,451.9,61001.77,60986.40
Mon Sep 23 2024,465.25,60955.09,60977.45
Mon Sep 23 2024,454.6,61057.84,61057.30
Mon Sep 23 2024,470.3,61039.78,60980.70
Mon Sep 23 2024,439.6,60999.31,60945.00
Mon Sep 23 2024,441.75,61012.46,60990.15
Mon Sep 23 2024,438.1,61003.15,60988.40
Mon Sep 23 2024,436.35,61016.66,61008.05
Mon Sep 23 2024,433.6,61030.87,61023.10
Mon Sep 23 2024,429.85,61032.5,61014.15
Mon Sep 23 2024,409.6,60997.98,60981.90
Mon Sep 23 2024,421.8,61001.78,61001.30
Mon Sep 23 2024,417.85,61003.98,61000.35
Mon Sep 23 2024,423.85,61043.87,61069.85
Mon Sep 23 2024,423.9,61034.96,61047.50
Mon Sep 23 2024,418.3,61036.8,61047.00
Mon Sep 23 2024,419.25,61049.79,61046.85
Mon Sep 23 2024,414.8,61041.84,61031.40
Mon Sep 23 2024,406,61016.45,61027.00
Mon Sep 23 2024,402.65,61015.42,61032.95
Mon Sep 23 2024,397.5,61032.46,61059.50
Mon Sep 23 2024,395.95,61053.88,61065.95
Mon Sep 23 2024,389,61086.88,61077.80
Mon Sep 23 2024,410.9,61161.76,61153.70
Mon Sep 23 2024,405.35,61163.1,61150.05
Mon Sep 23 2024,409.75,61141.69,61146.95
Mon Sep 23 2024,405.55,61152.84,61141.85
Mon Sep 23 2024,409.3,61139.39,61151.80
Mon Sep 23 2024,407.2,61135.24,61148.80
Mon Sep 23 2024,412.05,61161.56,61166.65
Mon Sep 23 2024,404.9,61138.05,61147.30
Mon Sep 23 2024,406.05,61119.71,61155.75
Mon Sep 23 2024,390.45,61069.84,61106.75
Mon Sep 23 2024,402.55,61064.6,61103.35
Mon Sep 23 2024,391.65,61060.03,60997.75
Mon Sep 23 2024,390,61059.59,61074.20
Mon Sep 23 2024,395.5,61056.27,61088.80
Mon Sep 23 2024,391.1,61081.24,61093.50
Mon Sep 23 2024,390.15,61099.26,61133.35
Mon Sep 23 2024,392.5,61083.17,61089.50
Mon Sep 23 2024,389.25,61074.21,61069.35
Mon Sep 23 2024,394.55,61056.25,61060.85
Mon Sep 23 2024,391.3,61046.76,61057.30
Mon Sep 23 2024,392.95,61045.5,61053.15
Mon Sep 23 2024,397.8,61036.23,61071.60
Mon Sep 23 2024,397.85,61062.02,61041.85
Mon Sep 23 2024,391.95,61058.97,61051.55
Mon Sep 23 2024,391.15,61060.83,61085.15
Mon Sep 23 2024,388.45,61068.71,61099.15
Mon Sep 23 2024,383.65,61064.2,61063.85
Mon Sep 23 2024,382.45,61066.75,61076.95
Mon Sep 23 2024,380.6,61058.03,61079.80
Mon Sep 23 2024,364.35,61074.28,61095.65
Mon Sep 23 2024,359.3,61081.22,61101.20
Mon Sep 23 2024,359.65,61079.96,61107.25
Mon Sep 23 2024,366.05,61063.88,61088.45
Mon Sep 23 2024,365.45,61078.76,61067.15
Mon Sep 23 2024,370.55,61049.4,61077.35
Mon Sep 23 2024,362.8,61068.92,61074.90
Mon Sep 23 2024,369.5,61059.14,61064.20
Mon Sep 23 2024,361.6,61046.96,61037.30
Mon Sep 23 2024,362.75,61060.91,61061.75
Mon Sep 23 2024,354.75,61076.36,61076.45
Mon Sep 23 2024,355.8,61074.66,61077.10
Mon Sep 23 2024,351.75,61090.88,61099.95
Mon Sep 23 2024,349.85,61110.38,61114.85
Mon Sep 23 2024,354,61090.88,61088.00
Mon Sep 23 2024,356.35,61104.07,61080.35
Mon Sep 23 2024,360.1,61084.04,61075.80
Mon Sep 23 2024,360.25,61089.3,61076.55
Mon Sep 23 2024,358.8,61084.89,61089.40
Mon Sep 23 2024,359.05,61088.36,61082.35
Mon Sep 23 2024,357.2,61081.97,61086.70
Mon Sep 23 2024,356.95,61084.37,61081.15
Mon Sep 23 2024,355.5,61085.9,61097.20
Mon Sep 23 2024,356.9,61080.11,61093.60
Mon Sep 23 2024,362.4,61105.68,61097.90
Mon Sep 23 2024,357.15,61105.16,61101.35
Mon Sep 23 2024,352.45,61102.22,61101.15
Mon Sep 23 2024,344.75,61049.17,61053.75
Mon Sep 23 2024,341.7,61072.97,61068.80
Mon Sep 23 2024,343.2,61057.34,61051.50
Mon Sep 23 2024,325.9,61086.34,61109.70
Mon Sep 23 2024,330.9,61094.16,61109.50
Mon Sep 23 2024,327.15,61089.72,61097.65
Mon Sep 23 2024,333.7,61074.42,61066.10
Mon Sep 23 2024,328.5,61072.84,61073.00
Mon Sep 23 2024,324.75,61065.95,61061.75
Mon Sep 23 2024,325.75,61063.26,61060.95
Mon Sep 23 2024,326.85,61051.29,61061.15
Mon Sep 23 2024,319.05,61053.59,61058.55
Mon Sep 23 2024,322.9,61046.56,61049.20
Mon Sep 23 2024,314.6,61078.18,61081.50
Mon Sep 23 2024,310.45,61100.57,61088.05
Mon Sep 23 2024,306.9,61085.89,61091.20
Mon Sep 23 2024,312,61078.18,61088.00
Mon Sep 23 2024,307.1,61092.35,61096.90
Mon Sep 23 2024,304.75,61098.06,61110.55
Mon Sep 23 2024,304.85,61101.38,61107.35
Mon Sep 23 2024,309,61122.14,61122.10
Mon Sep 23 2024,317.15,61135.32,61130.15
Mon Sep 23 2024,316.7,61121.16,61114.10
Mon Sep 23 2024,314.9,61113.64,61108.70
Mon Sep 23 2024,311.15,61117.98,61112.85
Mon Sep 23 2024,312.45,61128.36,61119.65
