category,Straddle Price,Index Spot,Synthetic Future
Mon Sep 09 2024,418.4,57272.14,57133.90
Mon Sep 09 2024,381.75,57106.65,57075.65
Mon Sep 09 2024,354.45,57091.37,57067.45
Mon Sep 09 2024,393.2,57064.72,57038.10
Mon Sep 09 2024,380.9,57045.17,57022.00
Mon Sep 09 2024,373.65,57072.41,57038.25
Mon Sep 09 2024,372.4,57059.19,57032.00
Mon Sep 09 2024,380,57143.21,57134.40
Mon Sep 09 2024,381.95,57173.85,57180.45
Mon Sep 09 2024,386.35,57175.46,57180.55
Mon Sep 09 2024,388.85,57209.04,57188.85
Mon Sep 09 2024,384.1,57180.21,57168.20
Mon Sep 09 2024,380.2,57116.4,57108.80
Mon Sep 09 2024,360.55,57169.38,57171.65
Mon Sep 09 2024,360.7,57131.85,57119.20
Mon Sep 09 2024,342.9,57087.56,57079.50
Mon Sep 09 2024,336.45,57127.24,57103.05
Mon Sep 09 2024,330.85,57128.5,57105.35
Mon Sep 09 2024,342.3,57163.03,57147.00
Mon Sep 09 2024,361.1,57236.45,57218.50
Mon Sep 09 2024,352.75,57284.14,57231.55
Mon Sep 09 2024,347.9,57237.45,57210.10
Mon Sep 09 2024,357.2,57263.14,57243.60
Mon Sep 09 2024,342.75,57262.56,57233.65
Mon Sep 09 2024,343.7,57306.49,57271.00
Mon Sep 09 2024,335,57323.24,57292.10
Mon Sep 09 2024,323.5,57282.85,57260.60
Mon Sep 09 2024,317.6,57297.62,57293.60
Mon Sep 09 2024,311.4,57312.19,57297.40
Mon Sep 09 2024,311.2,57351.07,57351.20
Mon Sep 09 2024,297.5,57338.63,57339.70
Mon Sep 09 2024,286.85,57328.08,57317.45
Mon Sep 09 2024,282.85,57310.38,57290.15
Mon Sep 09 2024,287.15,57317.2,57290.05
Mon Sep 09 2024,291.15,57349.06,57319.35
Mon Sep 09 2024,291.05,57345.72,57305.05
Mon Sep 09 2024,291.85,57315.05,57285.05
Mon Sep 09 2024,304.45,57273.96,57245.15
Mon Sep 09 2024,291.15,57287.2,57255.65
Mon Sep 09 2024,288.55,57283.58,57265.75
Mon Sep 09 2024,291.1,57290.81,57266.90
Mon Sep 09 2024,292.9,57299.61,57266.40
Mon Sep 09 2024,297.85,57302.31,57295.05
Mon Sep 09 2024,289.05,57328.55,57297.55
Mon Sep 09 2024,288.15,57321.92,57299.45
Mon Sep 09 2024,285.6,57303.86,57278.90
Mon Sep 09 2024,295.9,57280.9,57248.70
Mon Sep 09 2024,297.95,57238.22,57236.15
Mon Sep 09 2024,290.55,57269.6,57267.65
Mon Sep 09 2024,291.2,57252.54,57249.60
Mon Sep 09 2024,294.8,57266.17,57259.00
Mon Sep 09 2024,292.15,57266,57264.85
Mon Sep 09 2024,288.4,57258.4,57264.80
Mon Sep 09 2024,292.15,57253.07,57246.95
Mon Sep 09 2024,290.2,57243.41,57237.30
Mon Sep 09 2024,292.25,57205.96,57199.75
Mon Sep 09 2024,289.3,57215.96,57204.70
Mon Sep 09 2024,283.5,57237.71,57246.50
Mon Sep 09 2024,280.25,57275.38,57268.85
Mon Sep 09 2024,307.25,57468.36,57490.55
Mon Sep 09 2024,305.3,57476.36,57487.70
Mon Sep 09 2024,309.2,57468.59,57486.80
Mon Sep 09 2024,312.35,57475.36,57488.05
Mon Sep 09 2024,305.75,57470.11,57485.45
Mon Sep 09 2024,299.55,57450.16,57463.15
Mon Sep 09 2024,301.75,57446.17,57445.15
Mon Sep 09 2024,300.4,57434.69,57438.60
Mon Sep 09 2024,292.25,57434.63,57436.25
Mon Sep 09 2024,292.9,57426.41,57453.40
Mon Sep 09 2024,286.5,57444.92,57475.60
Mon Sep 09 2024,286.6,57446.07,57460.40
Mon Sep 09 2024,282.85,57445.01,57427.95
Mon Sep 09 2024,282.05,57429.32,57420.45
Mon Sep 09 2024,286.6,57420.37,57418.40
Mon Sep 09 2024,282.9,57431.39,57453.60
Mon Sep 09 2024,288.85,57432.48,57444.55
Mon Sep 09 2024,295.15,57437.52,57447.85
Mon Sep 09 2024,301.1,57442.58,57448.10
Mon Sep 09 2024,301.2,57451.41,57464.20
Mon Sep 09 2024,302.8,57435.87,57441.60
Mon Sep 09 2024,301.65,57437.21,57447.65
Mon Sep 09 2024,300.45,57460.01,57461.45
Mon Sep 09 2024,298.5,57456.46,57468.50
Mon Sep 09 2024,306.45,57451.11,57457.75
Mon Sep 09 2024,318.55,57456.35,57447.55
Mon Sep 09 2024,317.35,57482.72,57493.55
Mon Sep 09 2024,315.5,57475.49,57490.70
Mon Sep 09 2024,307.45,57471.37,57484.45
Mon Sep 09 2024,313.2,57488.43,57496.40
Mon Sep 09 2024,316.9,57499.04,57490.60
Mon Sep 09 2024,306.1,57471.65,57465.50
Mon Sep 09 2024,301.25,57458.73,57466.85
Mon Sep 09 2024,301.55,57446.16,57460.25
Mon Sep 09 2024,302.8,57439.74,57450.70
Mon Sep 09 2024,304.7,57446.67,57455.60
Mon Sep 09 2024,301.95,57440.53,57459.15
Mon Sep 09 2024,303.8,57424.49,57435.30
Mon Sep 09 2024,304.35,57428.29,57437.85
Mon Sep 09 2024,316.3,57408.27,57401.10
Mon Sep 09 2024,304.9,57415.17,57436.50
Mon Sep 09 2024,306.9,57443.91,57446.10
Mon Sep 09 2024,310.8,57439.98,57451.70
Mon Sep 09 2024,320.75,57451.5,57443.55
Mon Sep 09 2024,351.45,57415.23,57390.65
Mon Sep 09 2024,343.95,57373.45,57388.45
Mon Sep 09 2024,330.45,57379.27,57390.35
Mon Sep 09 2024,322.05,57405.87,57397.55
Mon Sep 09 2024,317.75,57395.77,57387.25
Mon Sep 09 2024,318.15,57400.56,57405.65
Mon Sep 09 2024,312.55,57409.34,57416.15
Mon Sep 09 2024,304,57434.77,57444.00
Mon Sep 09 2024,303.5,57427.64,57433.70
Mon Sep 09 2024,302.95,57411.85,57426.45
Mon Sep 09 2024,305.25,57431.07,57436.55
Mon Sep 09 2024,303.85,57441.35,57460.45
Mon Sep 09 2024,305.1,57443.13,57466.90
Mon Sep 09 2024,307,57465.91,57497.70
Mon Sep 09 2024,304.9,57481.62,57492.50
Mon Sep 09 2024,330.35,57530.51,57556.95
Mon Sep 09 2024,325.2,57547.34,57581.20
Mon Sep 09 2024,330.75,57540.47,57575.35
Mon Sep 09 2024,331.6,57544.78,57572.40
Mon Sep 09 2024,328.85,57520.35,57550.05
Mon Sep 09 2024,333.1,57520.34,57555.00
Mon Sep 09 2024,334.6,57513.12,57541.40
Mon Sep 09 2024,327.45,57515.16,57548.75
Mon Sep 09 2024,317.6,57492.21,57515.40
Mon Sep 09 2024,315.4,57509.32,57528.20
Mon Sep 09 2024,307.85,57499.46,57512.05
Mon Sep 09 2024,301.35,57486.07,57490.65
Mon Sep 09 2024,302,57465.45,57489.20
Mon Sep 09 2024,303.35,57461.93,57489.05
Mon Sep 09 2024,303.75,57448.42,57480.95
Mon Sep 09 2024,307.85,57443.58,57478.85
Mon Sep 09 2024,307.6,57449.11,57474.40
Mon Sep 09 2024,309.6,57425.95,57445.70
Mon Sep 09 2024,303.65,57437.6,57459.55
Mon Sep 09 2024,314.85,57407.65,57423.05
Mon Sep 09 2024,318.75,57405.99,57400.25
Mon Sep 09 2024,320,57364.02,57368.60
Mon Sep 09 2024,321.1,57388.92,57385.20
Mon Sep 09 2024,328.05,57381.32,57380.15
Mon Sep 09 2024,352.3,57342.11,57318.20
Mon Sep 09 2024,347.65,57283.29,57255.05
Mon Sep 09 2024,342.5,57296.52,57265.50
Mon Sep 09 2024,338.6,57270.51,57259.90
Mon Sep 09 2024,338.25,57295.34,57267.95
Mon Sep 09 2024,342.3,57293.39,57264.20
Mon Sep 09 2024,348.1,57285.37,57270.20
Mon Sep 09 2024,346.75,57299.94,57269.65
Mon Sep 09 2024,345,57294.18,57268.20
Mon Sep 09 2024,348.5,57282.79,57252.40
Mon Sep 09 2024,349.95,57286.66,57266.05
Mon Sep 09 2024,346.65,57291.13,57288.25
Mon Sep 09 2024,349.75,57292.24,57274.15
Mon Sep 09 2024,351.6,57295.6,57272.30
Mon Sep 09 2024,352.15,57284.01,57259.35
Mon Sep 09 2024,353.45,57239.56,57217.15
Mon Sep 09 2024,348.8,57248.14,57234.40
Mon Sep 09 2024,339.85,57269.23,57267.85
Mon Sep 09 2024,329.45,57290.14,57297.75
Mon Sep 09 2024,324.3,57331.95,57310.30
Mon Sep 09 2024,323,57337.74,57325.00
Mon Sep 09 2024,326.85,57333.5,57328.55
Mon Sep 09 2024,323.6,57341.13,57326.60
Mon Sep 09 2024,320.5,57329.72,57310.10
Mon Sep 09 2024,317.1,57312.79,57274.80
Mon Sep 09 2024,319.9,57293.23,57266.40
Mon Sep 09 2024,320.85,57287.74,57262.45
Mon Sep 09 2024,319.25,57289.84,57277.85
Mon Sep 09 2024,322.5,57281.04,57264.00
Mon Sep 09 2024,321.65,57279.09,57262.65
Mon Sep 09 2024,319.35,57297.45,57289.75
Mon Sep 09 2024,315.4,57344.48,57334.70
Mon Sep 09 2024,317.2,57347.18,57337.30
Mon Sep 09 2024,315.95,57346.79,57323.45
Mon Sep 09 2024,298.75,57252.49,57217.55
Mon Sep 09 2024,304.1,57259.69,57235.30
Mon Sep 09 2024,306.65,57268.68,57241.35
Mon Sep 09 2024,303.9,57308.04,57274.50
Mon Sep 09 2024,299.75,57317.05,57285.45
Mon Sep 09 2024,299.7,57313.48,57278.90
Mon Sep 09 2024,298.45,57319.26,57287.05
Mon Sep 09 2024,296.75,57332.6,57307.65
Mon Sep 09 2024,296.8,57323.63,57296.20
Mon Sep 09 2024,298.35,57317.72,57296.05
Mon Sep 09 2024,296.85,57334.14,57299.25
Mon Sep 09 2024,288.45,57316.84,57293.55
Mon Sep 09 2024,291.2,57338.36,57327.40
Mon Sep 09 2024,287.25,57336.75,57310.55
Mon Sep 09 2024,285,57330.12,57288.10
Mon Sep 09 2024,285.9,57337.47,57330.70
Mon Sep 09 2024,285.55,57343.49,57326.95
Mon Sep 09 2024,286.75,57351.75,57345.35
Mon Sep 09 2024,293.85,57370.56,57366.25
Mon Sep 09 2024,298.9,57367.19,57356.60
Mon Sep 09 2024,286.7,57353.24,57336.70
Mon Sep 09 2024,289.7,57353.92,57348.90
Mon Sep 09 2024,279.65,57335.93,57312.65
Mon Sep 09 2024,277.7,57327.21,57299.40
Mon Sep 09 2024,276.6,57324.29,57313.60
Mon Sep 09 2024,271.65,57352.79,57352.95
Mon Sep 09 2024,273.65,57343.86,57347.75
Mon Sep 09 2024,281.75,57362.66,57370.45
Mon Sep 09 2024,277.55,57355.07,57354.15
Mon Sep 09 2024,268.75,57327.44,57326.75
Mon Sep 09 2024,273.2,57339.44,57338.90
Mon Sep 09 2024,274.55,57358.13,57366.35
Mon Sep 09 2024,272.75,57380.76,57385.25
Mon Sep 09 2024,303.65,57487.72,57511.15
Mon Sep 09 2024,306.65,57494.12,57509.45
Mon Sep 09 2024,310.15,57507.85,57548.75
Mon Sep 09 2024,304.8,57497.96,57521.90
Mon Sep 09 2024,316.85,57548.47,57587.15
Mon Sep 09 2024,312.4,57622.98,57667.50
Mon Sep 09 2024,301.15,57598.64,57624.75
Mon Sep 09 2024,296.1,57572.16,57597.40
Mon Sep 09 2024,293.4,57611.53,57638.30
Mon Sep 09 2024,290,57598.57,57625.70
Mon Sep 09 2024,288.65,57589.62,57616.55
Mon Sep 09 2024,287.7,57608.64,57647.90
Mon Sep 09 2024,281.55,57675.81,57701.65
Mon Sep 09 2024,273.9,57643.86,57669.50
Mon Sep 09 2024,271.55,57598.31,57625.65
Mon Sep 09 2024,265.7,57601.33,57616.70
Mon Sep 09 2024,262.65,57604.41,57625.35
Mon Sep 09 2024,262.15,57586.04,57600.55
Mon Sep 09 2024,254.3,57595.56,57594.10
Mon Sep 09 2024,249.7,57607.42,57618.80
Mon Sep 09 2024,256.55,57587.49,57593.75
Mon Sep 09 2024,246.55,57581.46,57584.75
Mon Sep 09 2024,238.35,57559.74,57556.75
Mon Sep 09 2024,229.7,57554.52,57563.70
Mon Sep 09 2024,230,57573.63,57587.30
Mon Sep 09 2024,228.65,57584.01,57609.05
Mon Sep 09 2024,226.5,57585.81,57607.50
Mon Sep 09 2024,224.25,57584.77,57610.75
Mon Sep 09 2024,221.15,57579.62,57595.55
Mon Sep 09 2024,216.8,57582.02,57573.10
Mon Sep 09 2024,224.05,57534.72,57515.75
Mon Sep 09 2024,209.7,57527.03,57531.60
Mon Sep 09 2024,196.25,57555.88,57576.75
Mon Sep 09 2024,190.4,57564.36,57573.40
Mon Sep 09 2024,188.95,57579.63,57621.65
Mon Sep 09 2024,187.5,57625.98,57654.40
Mon Sep 09 2024,182.7,57625.96,57655.30
Mon Sep 09 2024,181.4,57614.31,57620.60
Mon Sep 09 2024,183.15,57612.77,57645.85
Mon Sep 09 2024,183.2,57649.31,57650.70
Mon Sep 09 2024,174.55,57661.96,57671.25
Mon Sep 09 2024,174.3,57640.27,57652.70
Mon Sep 09 2024,161.6,57616.06,57601.20
Mon Sep 09 2024,154.1,57610.94,57594.20
Mon Sep 09 2024,151.85,57607.3,57600.75
Mon Sep 09 2024,160.3,57629.93,57648.70
Mon Sep 09 2024,150.3,57643.35,57663.90
Mon Sep 09 2024,149.05,57637.57,57643.55
Mon Sep 09 2024,148.1,57638,57655.20
Mon Sep 09 2024,145.65,57657.44,57656.35
Mon Sep 09 2024,145.95,57664.65,57679.45
Mon Sep 09 2024,138.95,57663.12,57679.45
Mon Sep 09 2024,132.95,57672.49,57694.65
Mon Sep 09 2024,135.85,57681.2,57695.55
Mon Sep 09 2024,127.85,57714.28,57720.05
Mon Sep 09 2024,130,57737.53,57738.40
Mon Sep 09 2024,125.6,57736.6,57726.80
Mon Sep 09 2024,121.35,57703.93,57709.85
Mon Sep 09 2024,111.6,57693.85,57693.60
Mon Sep 09 2024,113.25,57684.64,57691.45
Mon Sep 09 2024,115.95,57677.8,57675.55
Mon Sep 09 2024,115.15,57691.99,57711.55
Mon Sep 09 2024,116.45,57685.12,57701.65
Mon Sep 09 2024,118.2,57696.31,57705.90
Mon Sep 09 2024,119.35,57701.21,57716.05
Mon Sep 09 2024,116.55,57720.78,57724.15
Mon Sep 09 2024,110.9,57699.17,57688.20
Mon Sep 09 2024,115.95,57660.28,57660.95
Mon Sep 09 2024,108.6,57658.64,57657.60
Mon Sep 09 2024,120,57656.99,57643.70
Mon Sep 09 2024,118.4,57666.62,57653.70
Mon Sep 09 2024,104.65,57689.81,57690.35
Mon Sep 09 2024,107.1,57693.78,57687.10
Mon Sep 09 2024,110,57690.07,57696.60
Mon Sep 09 2024,108.3,57724.99,57713.50
Mon Sep 09 2024,109.8,57727.7,57721.20
Mon Sep 09 2024,109.35,57739.51,57738.85
Mon Sep 09 2024,108.2,57736.4,57738.50
Mon Sep 09 2024,103.9,57782.85,57803.40
Mon Sep 09 2024,99.8,57778.37,57784.70
Mon Sep 09 2024,100,57791.37,57799.00
Mon Sep 09 2024,100.85,57798.26,57804.05
Mon Sep 09 2024,104.05,57792.71,57812.85
Mon Sep 09 2024,106.9,57810.74,57826.40
Mon Sep 09 2024,96.25,57873.48,57870.65
Mon Sep 09 2024,95.75,57863.42,57893.75
Mon Sep 09 2024,100.55,57916.8,57934.05
Mon Sep 09 2024,106.5,57926.84,57949.30
Mon Sep 09 2024,101.75,57936.01,57967.15
Mon Sep 09 2024,95.45,57949.08,57964.65
Mon Sep 09 2024,94.7,57960.17,57967.40
Mon Sep 09 2024,101.7,57939.66,57952.10
Mon Sep 09 2024,80.95,57936.04,57945.15
Mon Sep 09 2024,74.55,57952.13,57967.45
Mon Sep 09 2024,73.3,57950.42,57959.80
Mon Sep 09 2024,66.6,57961.49,57979.30
Mon Sep 09 2024,57.65,57979.41,57980.15
Mon Sep 09 2024,49.8,57996.1,57988.70
Mon Sep 09 2024,64.05,57939.54,57940.35
Mon Sep 09 2024,53.25,57927.11,57923.85
Mon Sep 09 2024,42.45,57917.05,57894.35
Mon Sep 09 2024,37.6,57905.07,57899.90
Mon Sep 09 2024,36.7,57901.73,57908.20
Mon Sep 09 2024,49.75,57941.08,57934.45
Mon Sep 09 2024,40.05,57933.24,57927.45
Mon Sep 09 2024,36.55,57915.31,57924.25
Mon Sep 09 2024,41.55,57922.23,57934.15
Mon Sep 09 2024,37.95,57928.31,57931.55
Mon Sep 09 2024,36.4,57924.33,57930.60
Mon Sep 09 2024,41.65,57933.6,57938.95
Mon Sep 09 2024,39.55,57938.39,57937.75
Mon Sep 09 2024,33.4,57920.52,57930.10
Mon Sep 09 2024,27.85,57919.81,57924.95
Mon Sep 09 2024,23,57908.9,57919.00
Mon Sep 09 2024,19.2,57882.48,57914.00
Mon Sep 09 2024,21.3,57908.08,57919.30
Mon Sep 09 2024,19.35,57896.92,57916.55
Mon Sep 09 2024,21.5,57907.49,57920.50
Mon Sep 09 2024,17,57887.42,57915.60
Mon Sep 09 2024,14.3,57885.73,57912.40
Mon Sep 09 2024,13.75,57884.13,57912.25
Mon Sep 09 2024,15.5,57905.32,57914.90
Mon Sep 09 2024,12,57881.99,57911.00
Mon Sep 09 2024,9.95,57893.93,57909.35
Mon Sep 09 2024,12.65,57907.04,57912.35
Mon Sep 09 2024,11.5,57904.33,57911.40
Mon Sep 09 2024,17.8,57935.5,57917.60
Mon Sep 09 2024,16.95,57888.39,57916.85
Mon Sep 09 2024,49.65,57876.34,57949.55
