category,Straddle Price,Index Spot,Synthetic Future
Wed Sep 25 2024,321.4,53841.25,53890.60
Wed Sep 25 2024,326.1,53868.2,53895.90
Wed Sep 25 2024,312.55,53860.25,53878.55
Wed Sep 25 2024,307.3,53884.7,53906.30
Wed Sep 25 2024,302.95,53888.45,53914.25
Wed Sep 25 2024,302.4,53886.9,53914.50
Wed Sep 25 2024,285.85,53885.6,53916.55
Wed Sep 25 2024,288.95,53902.9,53932.05
Wed Sep 25 2024,280.15,53885.85,53908.15
Wed Sep 25 2024,282.1,53900.85,53929.10
Wed Sep 25 2024,281.05,53912.85,53955.55
Wed Sep 25 2024,294.5,53933.75,53957.00
Wed Sep 25 2024,306.55,53944.35,53960.35
Wed Sep 25 2024,302.3,53928,53953.60
Wed Sep 25 2024,305.4,53941.7,53967.40
Wed Sep 25 2024,305.3,53931.85,53964.80
Wed Sep 25 2024,294.85,53929.2,53963.05
Wed Sep 25 2024,296.1,53960.7,53994.50
Wed Sep 25 2024,291.9,53955.7,53991.30
Wed Sep 25 2024,290.45,53956.45,53986.75
Wed Sep 25 2024,279.25,53946.3,53977.85
Wed Sep 25 2024,287,53969.9,54002.90
Wed Sep 25 2024,281.85,53975.2,54011.65
Wed Sep 25 2024,286.45,53970.8,54006.25
Wed Sep 25 2024,284.75,53983.05,54015.75
Wed Sep 25 2024,283.2,53984.05,54006.20
Wed Sep 25 2024,284.75,53988.85,54026.05
Wed Sep 25 2024,282.9,53986.35,54016.10
Wed Sep 25 2024,278.5,53997.15,54026.90
Wed Sep 25 2024,276.05,53973.55,54008.65
Wed Sep 25 2024,278.05,53981.35,54015.45
Wed Sep 25 2024,274.85,54010.05,54039.55
Wed Sep 25 2024,269.95,54000.5,54028.15
Wed Sep 25 2024,266.45,53996,54026.55
Wed Sep 25 2024,265.4,54006.75,54031.60
Wed Sep 25 2024,267.1,53997.55,54027.10
Wed Sep 25 2024,261.5,54005.95,54044.50
Wed Sep 25 2024,266.15,53985.65,54019.35
Wed Sep 25 2024,260,53956,53982.30
Wed Sep 25 2024,256.3,53982.7,54011.20
Wed Sep 25 2024,257,53986.15,54013.90
Wed Sep 25 2024,252.25,53978.45,54010.25
Wed Sep 25 2024,251.55,53959.35,53993.05
Wed Sep 25 2024,254.25,53952,53979.95
Wed Sep 25 2024,249.05,53940,53974.15
Wed Sep 25 2024,241.45,53958.5,53981.35
Wed Sep 25 2024,242.5,53957.5,53988.40
Wed Sep 25 2024,241.15,53955.45,53988.45
Wed Sep 25 2024,239.9,53968.95,54003.00
Wed Sep 25 2024,235.8,53992.15,54023.00
Wed Sep 25 2024,236.1,53987.65,54015.70
Wed Sep 25 2024,235.05,54004.35,54029.45
Wed Sep 25 2024,232.45,54002.25,54036.25
Wed Sep 25 2024,232,54011.1,54035.40
Wed Sep 25 2024,231.35,53983.5,54015.65
Wed Sep 25 2024,233.2,53993.5,54021.30
Wed Sep 25 2024,229.75,53986.3,54018.55
Wed Sep 25 2024,229.35,53991.85,54017.85
Wed Sep 25 2024,225,53979.7,54014.60
Wed Sep 25 2024,222.95,53993.1,54022.55
Wed Sep 25 2024,222,53977.55,54001.00
Wed Sep 25 2024,219.85,53981.95,54018.85
Wed Sep 25 2024,214.3,53992.6,54020.70
Wed Sep 25 2024,212.55,53994.9,54028.75
Wed Sep 25 2024,212.25,54001.05,54026.45
Wed Sep 25 2024,212.85,54008.25,54032.25
Wed Sep 25 2024,213.05,54002.6,54025.65
Wed Sep 25 2024,213.45,53998.35,54021.85
Wed Sep 25 2024,212.6,53990.75,54019.80
Wed Sep 25 2024,209.7,54000.85,54029.60
Wed Sep 25 2024,206.7,54013.1,54046.80
Wed Sep 25 2024,206.05,54014.2,54037.95
Wed Sep 25 2024,205.4,54004.25,54038.90
Wed Sep 25 2024,210.75,54001.75,54024.75
Wed Sep 25 2024,210.05,53995.05,54021.05
Wed Sep 25 2024,208.25,53985.65,54015.35
Wed Sep 25 2024,201.8,53993.35,54024.20
Wed Sep 25 2024,203.75,53989.1,54020.65
Wed Sep 25 2024,197.8,53993.9,54028.20
Wed Sep 25 2024,201.45,53990.9,54024.65
Wed Sep 25 2024,196.95,53997.7,54028.55
Wed Sep 25 2024,203.3,53993.05,54015.20
Wed Sep 25 2024,194.2,54003.55,54031.00
Wed Sep 25 2024,195.5,54017.05,54035.50
Wed Sep 25 2024,193.5,54001.15,54018.00
Wed Sep 25 2024,194.2,53990.65,54011.80
Wed Sep 25 2024,194.6,53995.75,54017.40
Wed Sep 25 2024,192,53998.45,54024.20
Wed Sep 25 2024,188,54009.45,54030.60
Wed Sep 25 2024,189.15,54012.15,54030.85
Wed Sep 25 2024,189.05,54006.75,54020.15
Wed Sep 25 2024,183.9,54001.8,54016.80
Wed Sep 25 2024,181.25,54009.25,54025.85
Wed Sep 25 2024,180,54005.5,54012.60
Wed Sep 25 2024,181.5,54007.85,54017.00
Wed Sep 25 2024,183,54009.7,54012.00
Wed Sep 25 2024,177.35,53985.25,53995.85
Wed Sep 25 2024,178,53998,54002.00
Wed Sep 25 2024,180.5,53995.6,54003.20
Wed Sep 25 2024,182.6,53976.4,53986.20
Wed Sep 25 2024,180.25,53989,53990.45
Wed Sep 25 2024,182.55,53991.95,53998.25
Wed Sep 25 2024,183.9,53971.4,53983.30
Wed Sep 25 2024,185.75,53958.95,53967.55
Wed Sep 25 2024,188.55,53964.95,53968.35
Wed Sep 25 2024,191,53953.25,53961.80
Wed Sep 25 2024,185.25,53954.9,53966.65
Wed Sep 25 2024,178.3,53970.95,53980.30
Wed Sep 25 2024,177.15,53977.25,53979.95
Wed Sep 25 2024,185.75,53957.7,53963.15
Wed Sep 25 2024,183.85,53948.5,53950.45
Wed Sep 25 2024,185.4,53953.35,53955.10
Wed Sep 25 2024,180.95,53959.85,53963.05
Wed Sep 25 2024,184.55,53952.15,53955.55
Wed Sep 25 2024,182.75,53953.85,53955.85
Wed Sep 25 2024,180.4,53966.55,53969.30
Wed Sep 25 2024,176.3,53971.8,53977.90
Wed Sep 25 2024,175.7,53971.55,53975.90
Wed Sep 25 2024,178.2,53962.65,53967.60
Wed Sep 25 2024,184.95,53945.4,53952.45
Wed Sep 25 2024,180.05,53951.7,53958.05
Wed Sep 25 2024,180.25,53957.25,53959.95
Wed Sep 25 2024,175.35,53970.05,53965.55
Wed Sep 25 2024,179.6,53952.15,53957.10
Wed Sep 25 2024,173.35,53958.85,53975.75
Wed Sep 25 2024,169.45,53976.4,53987.65
Wed Sep 25 2024,167.55,53987.7,53988.75
Wed Sep 25 2024,170.65,53979.8,53984.75
Wed Sep 25 2024,168.15,53986,53993.85
Wed Sep 25 2024,165.1,53990.95,53998.90
Wed Sep 25 2024,165,53989.5,53995.00
Wed Sep 25 2024,167.6,53993.7,53995.90
Wed Sep 25 2024,163.75,53998.95,54005.65
Wed Sep 25 2024,162.8,54007.65,54014.30
Wed Sep 25 2024,164.65,54018.95,54026.15
Wed Sep 25 2024,178.65,54027.85,54039.35
Wed Sep 25 2024,174.05,54024.5,54051.65
Wed Sep 25 2024,173.9,54026.85,54044.00
Wed Sep 25 2024,170.6,54021.4,54044.20
Wed Sep 25 2024,172.15,54020.65,54037.15
Wed Sep 25 2024,172.35,54019.6,54040.35
Wed Sep 25 2024,174.7,54030.4,54048.10
Wed Sep 25 2024,175.3,54032.2,54039.90
Wed Sep 25 2024,173.6,54020.7,54046.30
Wed Sep 25 2024,172.25,54029.75,54058.65
Wed Sep 25 2024,172.25,54027.75,54049.45
Wed Sep 25 2024,172.9,54029.15,54042.10
Wed Sep 25 2024,174.9,54014.6,54044.80
Wed Sep 25 2024,167.3,54004.05,54029.60
Wed Sep 25 2024,168.65,54005.35,54030.05
Wed Sep 25 2024,163.75,54009.25,54030.45
Wed Sep 25 2024,168.95,54011.8,54032.05
Wed Sep 25 2024,164.45,54014.3,54039.85
Wed Sep 25 2024,162,54019.95,54050.20
Wed Sep 25 2024,157.35,54038.7,54058.95
Wed Sep 25 2024,160.3,54033.1,54060.20
Wed Sep 25 2024,159.4,54033.1,54061.70
Wed Sep 25 2024,161.8,54030.7,54065.90
Wed Sep 25 2024,156.8,54040.85,54056.70
Wed Sep 25 2024,156.9,54032.8,54054.40
Wed Sep 25 2024,153.5,54036.65,54055.80
Wed Sep 25 2024,156.9,54030.55,54061.20
Wed Sep 25 2024,152.5,54048.85,54073.70
Wed Sep 25 2024,151.55,54047.5,54066.85
Wed Sep 25 2024,151.4,54037.65,54060.90
Wed Sep 25 2024,152.55,54029.05,54057.05
Wed Sep 25 2024,152.7,54036.95,54071.10
Wed Sep 25 2024,157.5,54041.1,54063.10
Wed Sep 25 2024,155.2,54030.1,54064.90
Wed Sep 25 2024,154.65,54033.2,54065.05
Wed Sep 25 2024,152.3,54041.85,54069.30
Wed Sep 25 2024,154.1,54039.9,54060.40
Wed Sep 25 2024,153.55,54035.9,54065.55
Wed Sep 25 2024,150.2,54042.5,54073.10
Wed Sep 25 2024,155.8,54065.6,54086.30
Wed Sep 25 2024,152.25,54073.75,54086.35
Wed Sep 25 2024,148.3,54062.95,54072.40
Wed Sep 25 2024,152,54053.65,54072.40
Wed Sep 25 2024,149.55,54047.3,54066.65
Wed Sep 25 2024,150.7,54043.5,54069.30
Wed Sep 25 2024,148.6,54043.6,54071.20
Wed Sep 25 2024,148.45,54040.45,54072.95
