category,Straddle Price,Index Spot,Synthetic Future
Thu Sep 26 2024,115.25,26015.6,26020.05
Thu Sep 26 2024,124.1,26014.75,26028.90
Thu Sep 26 2024,125.9,26012.9,26022.70
Thu Sep 26 2024,127.35,26010.85,26022.65
Thu Sep 26 2024,129.15,26010.55,26026.45
Thu Sep 26 2024,135.15,26024.8,26040.25
Thu Sep 26 2024,133.55,26024.85,26039.85
Thu Sep 26 2024,133.6,26025.8,26041.10
Thu Sep 26 2024,130.9,26026.95,26042.70
Thu Sep 26 2024,130.2,26028.5,26042.50
Thu Sep 26 2024,129.65,26036.6,26048.85
Thu Sep 26 2024,132.65,26042.7,26055.55
Thu Sep 26 2024,127.5,26048.65,26060.90
Thu Sep 26 2024,128.2,26039.2,26054.80
Thu Sep 26 2024,126.3,26044.3,26057.90
Thu Sep 26 2024,126.45,26046.75,26061.05
Thu Sep 26 2024,124,26044.95,26058.90
Thu Sep 26 2024,124.55,26046.95,26061.75
Thu Sep 26 2024,121.9,26037.2,26052.10
Thu Sep 26 2024,122.9,26034.7,26051.60
Thu Sep 26 2024,122.05,26038.2,26050.55
Thu Sep 26 2024,120.95,26036.2,26048.45
Thu Sep 26 2024,119.2,26040.15,26053.20
Thu Sep 26 2024,122.4,26043.05,26056.70
Thu Sep 26 2024,121.2,26041.95,26056.80
Thu Sep 26 2024,123.15,26037.05,26050.35
Thu Sep 26 2024,123.05,26041.7,26055.45
Thu Sep 26 2024,124.45,26039.75,26050.45
Thu Sep 26 2024,124.4,26038.95,26052.40
Thu Sep 26 2024,126.2,26044.25,26059.10
Thu Sep 26 2024,126.9,26050.05,26062.40
Thu Sep 26 2024,127.35,26047.45,26056.55
Thu Sep 26 2024,125.3,26043.2,26052.60
Thu Sep 26 2024,125.25,26041.4,26046.25
Thu Sep 26 2024,128.45,26030.2,26038.35
Thu Sep 26 2024,128.95,26031.6,26043.95
Thu Sep 26 2024,131.1,26032.85,26044.30
Thu Sep 26 2024,134.05,26036.65,26045.25
Thu Sep 26 2024,132.45,26030.25,26041.85
Thu Sep 26 2024,133.9,26030.7,26039.10
Thu Sep 26 2024,131.45,26031.1,26042.85
Thu Sep 26 2024,132.6,26033.3,26042.70
Thu Sep 26 2024,130.15,26034.85,26042.65
Thu Sep 26 2024,130.75,26034.3,26042.75
Thu Sep 26 2024,126.7,26039.05,26047.00
Thu Sep 26 2024,124.3,26037.9,26045.50
Thu Sep 26 2024,121.6,26039.25,26051.00
Thu Sep 26 2024,121.35,26035,26041.65
Thu Sep 26 2024,115.95,26045.8,26059.05
Thu Sep 26 2024,117.8,26049.15,26061.90
Thu Sep 26 2024,117.3,26048,26061.30
Thu Sep 26 2024,117.8,26047.9,26056.90
Thu Sep 26 2024,117,26043.85,26053.70
Thu Sep 26 2024,117.1,26047.05,26055.10
Thu Sep 26 2024,115.85,26041.9,26053.05
Thu Sep 26 2024,117.55,26046.95,26060.65
Thu Sep 26 2024,118.35,26045.3,26055.85
Thu Sep 26 2024,120.25,26040.85,26051.05
Thu Sep 26 2024,127.65,26026.75,26035.05
Thu Sep 26 2024,125.35,26033.65,26041.75
Thu Sep 26 2024,127.1,26029.4,26040.60
Thu Sep 26 2024,126.5,26031.3,26039.00
Thu Sep 26 2024,124.85,26030.8,26043.45
Thu Sep 26 2024,125.9,26036.7,26046.40
Thu Sep 26 2024,121.45,26038.15,26050.55
Thu Sep 26 2024,119.65,26039.65,26048.95
Thu Sep 26 2024,115.6,26041.2,26051.50
Thu Sep 26 2024,114.15,26041.35,26054.95
Thu Sep 26 2024,114.35,26047.3,26060.25
Thu Sep 26 2024,114.4,26048.95,26062.60
Thu Sep 26 2024,114.4,26048.3,26062.50
Thu Sep 26 2024,116.9,26047.25,26061.40
Thu Sep 26 2024,114.45,26048.5,26060.55
Thu Sep 26 2024,113.2,26052.4,26065.30
Thu Sep 26 2024,114.3,26044.75,26058.40
Thu Sep 26 2024,113.95,26048.05,26062.05
Thu Sep 26 2024,113.05,26045.6,26059.55
Thu Sep 26 2024,113.55,26048.45,26061.95
Thu Sep 26 2024,112.7,26045.45,26059.60
Thu Sep 26 2024,112.2,26043.2,26057.80
Thu Sep 26 2024,109.35,26038.75,26054.25
Thu Sep 26 2024,108.6,26044.05,26056.90
Thu Sep 26 2024,106.7,26042.35,26057.10
Thu Sep 26 2024,106.1,26045.7,26058.90
Thu Sep 26 2024,106.15,26038,26052.05
Thu Sep 26 2024,107.35,26041.65,26055.15
