category,Straddle Price,Index Spot,Synthetic Future
Wed Sep 04 2024,279.8,51429.5,51420.90
Wed Sep 04 2024,290.65,51406.1,51381.85
Wed Sep 04 2024,292.25,51397.05,51373.25
Wed Sep 04 2024,309.55,51386,51353.55
Wed Sep 04 2024,312.6,51365.95,51331.30
Wed Sep 04 2024,317.45,51357.35,51313.95
Wed Sep 04 2024,308.2,51324.8,51293.20
Wed Sep 04 2024,307.2,51329.8,51294.80
Wed Sep 04 2024,300.05,51333.1,51301.45
Wed Sep 04 2024,298.6,51332.8,51303.60
Wed Sep 04 2024,300.9,51337,51307.50
Wed Sep 04 2024,288.1,51324.15,51289.50
Wed Sep 04 2024,281.95,51329.05,51293.25
Wed Sep 04 2024,282.7,51317.25,51281.90
Wed Sep 04 2024,275.4,51320,51297.70
Wed Sep 04 2024,268.7,51323.25,51288.40
Wed Sep 04 2024,270.25,51318.25,51284.25
Wed Sep 04 2024,261.1,51349.4,51317.90
Wed Sep 04 2024,263.25,51345.35,51311.55
Wed Sep 04 2024,261.3,51323.8,51290.10
Wed Sep 04 2024,259.3,51321.65,51290.30
Wed Sep 04 2024,253.7,51325.6,51290.00
Wed Sep 04 2024,254.35,51301.6,51274.15
Wed Sep 04 2024,254.35,51309.05,51272.05
Wed Sep 04 2024,256.35,51291.7,51267.95
Wed Sep 04 2024,248.8,51308.3,51276.20
Wed Sep 04 2024,249.15,51294.5,51258.35
Wed Sep 04 2024,243.55,51296.85,51266.35
Wed Sep 04 2024,243.75,51305.15,51268.75
Wed Sep 04 2024,240.25,51279.35,51249.25
Wed Sep 04 2024,236.05,51266.3,51231.65
Wed Sep 04 2024,235.4,51264.75,51237.30
Wed Sep 04 2024,233.35,51285.75,51253.75
Wed Sep 04 2024,231.25,51311.4,51275.95
Wed Sep 04 2024,225.15,51323.75,51287.25
Wed Sep 04 2024,227.6,51330.85,51295.10
Wed Sep 04 2024,223.1,51353.95,51315.20
Wed Sep 04 2024,222.75,51338.55,51306.95
Wed Sep 04 2024,221.3,51345.05,51307.30
Wed Sep 04 2024,219.6,51343.95,51315.60
Wed Sep 04 2024,214.25,51341,51311.05
Wed Sep 04 2024,213.45,51351.05,51320.65
Wed Sep 04 2024,209,51350.4,51320.20
Wed Sep 04 2024,198.3,51325.5,51290.50
Wed Sep 04 2024,198.65,51319.85,51286.95
Wed Sep 04 2024,198.05,51320.7,51284.95
Wed Sep 04 2024,193.7,51320.35,51285.90
Wed Sep 04 2024,193.8,51336.1,51302.90
Wed Sep 04 2024,198.45,51340.55,51304.45
Wed Sep 04 2024,190.75,51331.75,51292.75
Wed Sep 04 2024,192.25,51344.65,51316.75
Wed Sep 04 2024,191.05,51349.8,51324.95
Wed Sep 04 2024,188.3,51351.85,51317.30
Wed Sep 04 2024,183.45,51339.8,51304.75
Wed Sep 04 2024,182.35,51327.1,51303.75
Wed Sep 04 2024,184.65,51345.55,51318.25
Wed Sep 04 2024,182,51357.25,51331.60
Wed Sep 04 2024,184,51355.6,51338.20
Wed Sep 04 2024,186.45,51371.6,51351.65
Wed Sep 04 2024,179.85,51379.8,51356.35
Wed Sep 04 2024,178.1,51369.15,51350.60
Wed Sep 04 2024,178.45,51364.25,51350.05
Wed Sep 04 2024,178.95,51377.9,51351.25
Wed Sep 04 2024,176.4,51381.45,51351.00
Wed Sep 04 2024,166.5,51348.9,51334.20
Wed Sep 04 2024,168.95,51365.85,51345.95
