category,Straddle Price,Index Spot,Synthetic Future
Thu Sep 19 2024,146.45,25503.1,25487.35
Thu Sep 19 2024,139.4,25524.1,25513.90
Thu Sep 19 2024,136.15,25532.25,25528.25
Thu Sep 19 2024,130.3,25537.25,25530.00
Thu Sep 19 2024,124.4,25539,25532.80
Thu Sep 19 2024,116.6,25548.4,25538.70
Thu Sep 19 2024,115.75,25558,25546.75
Thu Sep 19 2024,117.45,25549.6,25544.85
Thu Sep 19 2024,119.15,25546.85,25545.75
Thu Sep 19 2024,113.2,25549.85,25551.10
Thu Sep 19 2024,112.7,25553.8,25561.20
Thu Sep 19 2024,119.35,25572.35,25581.15
Thu Sep 19 2024,114.55,25586.8,25591.95
Thu Sep 19 2024,120.25,25572.4,25584.75
Thu Sep 19 2024,119.75,25570.15,25580.05
Thu Sep 19 2024,119.45,25574.5,25581.95
Thu Sep 19 2024,121.55,25567.8,25578.85
Thu Sep 19 2024,119.6,25557.7,25568.20
Thu Sep 19 2024,115.85,25536.95,25546.25
Thu Sep 19 2024,115.2,25548.75,25558.20
Thu Sep 19 2024,115.4,25549.85,25559.00
Thu Sep 19 2024,116.45,25551.3,25563.85
Thu Sep 19 2024,119.05,25561.25,25574.35
Thu Sep 19 2024,118.15,25557.75,25569.35
Thu Sep 19 2024,117.45,25557.85,25567.95
Thu Sep 19 2024,117.1,25563.3,25577.60
Thu Sep 19 2024,113.6,25563.5,25572.80
Thu Sep 19 2024,115,25570.75,25578.80
Thu Sep 19 2024,112.15,25569.7,25574.25
Thu Sep 19 2024,113.4,25568.7,25574.10
Thu Sep 19 2024,109.9,25568.45,25574.20
Thu Sep 19 2024,109.9,25571.45,25575.30
Thu Sep 19 2024,107.25,25569.2,25575.75
Thu Sep 19 2024,106.9,25562.35,25567.60
Thu Sep 19 2024,103.75,25561.7,25564.35
Thu Sep 19 2024,104.95,25559.7,25562.05
Thu Sep 19 2024,106.1,25570.75,25572.80
Thu Sep 19 2024,106.3,25558.6,25560.80
Thu Sep 19 2024,105,25556.7,25560.60
Thu Sep 19 2024,104.15,25559.05,25566.35
Thu Sep 19 2024,101.9,25562.35,25570.20
Thu Sep 19 2024,101.2,25560.25,25570.80
Thu Sep 19 2024,101.15,25563.25,25573.95
Thu Sep 19 2024,100.55,25565.35,25574.05
Thu Sep 19 2024,97.95,25566.3,25577.85
Thu Sep 19 2024,98.9,25564.1,25575.40
Thu Sep 19 2024,97.75,25569.75,25580.25
Thu Sep 19 2024,97.5,25571,25584.80
Thu Sep 19 2024,95.8,25565.3,25578.90
Thu Sep 19 2024,96.5,25569.65,25582.70
Thu Sep 19 2024,95.15,25569.65,25584.25
Thu Sep 19 2024,94.4,25579.35,25592.30
Thu Sep 19 2024,104.75,25601.25,25611.65
Thu Sep 19 2024,99.25,25592.85,25604.45
Thu Sep 19 2024,94.8,25583.5,25597.00
Thu Sep 19 2024,95.35,25595.95,25606.15
Thu Sep 19 2024,93.1,25591.75,25608.50
Thu Sep 19 2024,92.95,25599.2,25613.55
Thu Sep 19 2024,92.65,25597.3,25611.65
Thu Sep 19 2024,93.35,25600.15,25614.15
Thu Sep 19 2024,95.85,25607.25,25620.55
Thu Sep 19 2024,93,25602.3,25617.30
Thu Sep 19 2024,91.4,25605.75,25620.60
Thu Sep 19 2024,88.8,25600.65,25615.90
Thu Sep 19 2024,88.3,25594.2,25607.50
Thu Sep 19 2024,89.2,25593.95,25607.10
Thu Sep 19 2024,86.95,25586.55,25599.15
Thu Sep 19 2024,87.2,25577.25,25590.10
Thu Sep 19 2024,86.1,25581.7,25596.50
Thu Sep 19 2024,88.4,25580.95,25595.20
Thu Sep 19 2024,87.8,25581.1,25597.20
Thu Sep 19 2024,90.2,25578.9,25592.90
Thu Sep 19 2024,83.4,25554.7,25566.50
Thu Sep 19 2024,86.15,25552.55,25566.35
Thu Sep 19 2024,84.65,25556.25,25568.45
Thu Sep 19 2024,85.1,25550.9,25564.40
Thu Sep 19 2024,83.4,25549.1,25560.70
Thu Sep 19 2024,84.7,25544.2,25558.90
Thu Sep 19 2024,81.9,25540.1,25550.00
Thu Sep 19 2024,82.25,25543,25557.55
Thu Sep 19 2024,82.35,25539.4,25551.95
Thu Sep 19 2024,82.55,25545.55,25560.05
Thu Sep 19 2024,82.05,25547.35,25559.65
Thu Sep 19 2024,83.35,25547.15,25559.65
Thu Sep 19 2024,83.45,25541.15,25554.05
Thu Sep 19 2024,83.3,25547.7,25561.90
Thu Sep 19 2024,83.85,25538.9,25555.45
Thu Sep 19 2024,83.6,25540.8,25553.30
Thu Sep 19 2024,84.2,25542.45,25557.80
Thu Sep 19 2024,83.7,25535.25,25550.10
Thu Sep 19 2024,82,25529.3,25542.20
Thu Sep 19 2024,82,25533.65,25547.20
Thu Sep 19 2024,75.85,25551.2,25561.95
Thu Sep 19 2024,77.35,25549.2,25563.95
Thu Sep 19 2024,77.05,25542.9,25556.75
Thu Sep 19 2024,78.65,25541.05,25556.05
Thu Sep 19 2024,79.6,25543.3,25557.80
Thu Sep 19 2024,80.35,25543.05,25556.55
Thu Sep 19 2024,86.5,25530.25,25544.10
Thu Sep 19 2024,84.2,25535.75,25548.90
Thu Sep 19 2024,84.45,25530.65,25546.35
Thu Sep 19 2024,85.65,25532.9,25547.95
Thu Sep 19 2024,84.95,25530.85,25545.65
