category,Straddle Price,Index Spot,Synthetic Future
Thu Sep 12 2024,107.9,25041.7,25002.90
Thu Sep 12 2024,111.05,25034.5,25015.55
Thu Sep 12 2024,109.85,25034.1,25018.45
Thu Sep 12 2024,114.75,25036.25,25020.15
Thu Sep 12 2024,113.95,25034.65,25018.95
Thu Sep 12 2024,113.15,25026.2,25013.55
Thu Sep 12 2024,114.25,25033.4,25016.75
Thu Sep 12 2024,113.55,25025.95,25007.55
Thu Sep 12 2024,107.15,25019.15,25005.15
Thu Sep 12 2024,106.05,25016.75,25005.45
Thu Sep 12 2024,102.9,25014.9,25004.80
Thu Sep 12 2024,105.5,25013.5,25003.70
Thu Sep 12 2024,103.85,25014.1,25009.35
Thu Sep 12 2024,104.15,25036.45,25026.95
Thu Sep 12 2024,104,25057,25048.30
Thu Sep 12 2024,104.35,25048.65,25041.05
Thu Sep 12 2024,103.05,25047.25,25038.65
Thu Sep 12 2024,104.05,25043.7,25039.55
Thu Sep 12 2024,102.75,25042.1,25035.45
Thu Sep 12 2024,102.7,25036.45,25032.90
Thu Sep 12 2024,103.45,25046.15,25042.65
Thu Sep 12 2024,108.35,25056.9,25048.35
Thu Sep 12 2024,111.5,25069.7,25063.50
Thu Sep 12 2024,110.9,25058.6,25053.50
Thu Sep 12 2024,111.1,25060.05,25052.60
Thu Sep 12 2024,111.25,25053.4,25048.55
Thu Sep 12 2024,113.85,25057.1,25052.15
Thu Sep 12 2024,116.55,25065.3,25060.85
Thu Sep 12 2024,111.7,25053.3,25046.70
Thu Sep 12 2024,113.15,25051.05,25041.55
Thu Sep 12 2024,113.65,25063.75,25052.45
Thu Sep 12 2024,114.5,25064.8,25059.30
Thu Sep 12 2024,111.7,25057.7,25049.40
Thu Sep 12 2024,113.75,25052.15,25046.15
Thu Sep 12 2024,116.45,25029.4,25022.85
Thu Sep 12 2024,118.45,25043.65,25035.15
Thu Sep 12 2024,120.55,25043.9,25036.55
Thu Sep 12 2024,120.45,25045.85,25034.75
Thu Sep 12 2024,122.65,25036.55,25025.75
Thu Sep 12 2024,122.1,25024.4,25014.50
Thu Sep 12 2024,119.3,25033.15,25019.90
