category,Straddle Price,Index Spot,Synthetic Future
Fri Sep 27 2024,517.65,85915.11,85766.05
Fri Sep 27 2024,479.7,85829.85,85818.30
Fri Sep 27 2024,410.15,85855.79,85873.55
Fri Sep 27 2024,405.85,85838.53,85870.05
Fri Sep 27 2024,401.2,85857.98,85869.50
Fri Sep 27 2024,405.25,85854.8,85867.05
Fri Sep 27 2024,368.45,85826.45,85868.75
Fri Sep 27 2024,375.15,85816.66,85858.65
Fri Sep 27 2024,376.1,85828.62,85847.90
Fri Sep 27 2024,398.45,85832.33,85838.95
Fri Sep 27 2024,397.55,85827.13,85836.85
Fri Sep 27 2024,395.65,85829.66,85843.35
Fri Sep 27 2024,388.35,85848.47,85854.25
Fri Sep 27 2024,393.85,85869.15,85867.75
Fri Sep 27 2024,394.8,85874.46,85868.40
Fri Sep 27 2024,391.55,85847.64,85856.05
Fri Sep 27 2024,384.3,85859.03,85858.60
Fri Sep 27 2024,383.7,85890.18,85872.20
Fri Sep 27 2024,378.9,85888.02,85870.30
Fri Sep 27 2024,372.3,85868.29,85864.40
Fri Sep 27 2024,366.8,85860.33,85873.80
Fri Sep 27 2024,368.45,85866.26,85876.95
Fri Sep 27 2024,364.75,85861.92,85843.75
Fri Sep 27 2024,363.45,85848.62,85858.55
Fri Sep 27 2024,350.3,85862.82,85859.80
Fri Sep 27 2024,347.05,85874.59,85879.05
Fri Sep 27 2024,336.95,85891.3,85895.45
Fri Sep 27 2024,331.9,85893.46,85892.60
Fri Sep 27 2024,323.15,85884.29,85879.55
Fri Sep 27 2024,322.15,85875.06,85877.05
Fri Sep 27 2024,307.4,85859.56,85852.40
Fri Sep 27 2024,316.85,85850.15,85842.15
Fri Sep 27 2024,323.25,85818.36,85825.25
Fri Sep 27 2024,314.45,85819.32,85823.35
Fri Sep 27 2024,304.4,85828.34,85832.50
Fri Sep 27 2024,300.85,85826.54,85821.45
Fri Sep 27 2024,284.1,85849.62,85872.70
Fri Sep 27 2024,299.45,85882.94,85890.85
Fri Sep 27 2024,290.95,85871.74,85880.25
Fri Sep 27 2024,287.4,85848.81,85867.80
Fri Sep 27 2024,281.05,85866.72,85887.25
Fri Sep 27 2024,280.7,85874.5,85899.80
Fri Sep 27 2024,277.65,85866.68,85890.55
Fri Sep 27 2024,275.1,85853.32,85888.80
Fri Sep 27 2024,265.05,85853.91,85881.35
Fri Sep 27 2024,266.05,85852.72,85893.05
Fri Sep 27 2024,272.25,85855.43,85885.45
Fri Sep 27 2024,274.3,85852.26,85885.10
Fri Sep 27 2024,276.55,85831.91,85872.35
Fri Sep 27 2024,286.6,85823.15,85865.80
Fri Sep 27 2024,284.95,85826.69,85863.05
Fri Sep 27 2024,286.8,85846.04,85875.80
Fri Sep 27 2024,281.5,85854.91,85890.50
Fri Sep 27 2024,284.75,85864.56,85894.25
Fri Sep 27 2024,274,85868.02,85898.60
Fri Sep 27 2024,274.45,85857.37,85887.15
Fri Sep 27 2024,272.65,85838.53,85875.35
Fri Sep 27 2024,276.6,85852.67,85885.60
Fri Sep 27 2024,275.05,85850.16,85881.25
Fri Sep 27 2024,278.4,85846.65,85882.90
Fri Sep 27 2024,265.95,85852.41,85897.35
Fri Sep 27 2024,264.5,85861.79,85903.10
Fri Sep 27 2024,257.45,85851.43,85899.75
Fri Sep 27 2024,260.45,85867,85914.75
Fri Sep 27 2024,275.25,85906.38,85957.25
Fri Sep 27 2024,275.7,85895.94,85950.60
Fri Sep 27 2024,281.6,85924.14,85963.80
Fri Sep 27 2024,278.05,85935.2,85965.65
Fri Sep 27 2024,273.95,85932.03,85971.15
Fri Sep 27 2024,276.75,85924.56,85965.85
Fri Sep 27 2024,275.7,85929.43,85970.60
Fri Sep 27 2024,297.9,85943.51,85990.30
Fri Sep 27 2024,296.15,85962.75,86002.55
Fri Sep 27 2024,294.2,85956.04,85996.00
Fri Sep 27 2024,294.95,85955.58,85992.85
Fri Sep 27 2024,294.3,85948.01,85988.90
Fri Sep 27 2024,294.35,85956.38,86004.65
Fri Sep 27 2024,293.3,85950.02,85997.80
Fri Sep 27 2024,292.85,85950.5,85993.75
Fri Sep 27 2024,293.95,85951.56,85996.05
Fri Sep 27 2024,293.05,85951.07,85993.95
Fri Sep 27 2024,291,85954.93,85990.50
Fri Sep 27 2024,278.15,85929.69,85968.75
Fri Sep 27 2024,285.05,85938.95,85981.85
Fri Sep 27 2024,282.15,85923.62,85975.75
Fri Sep 27 2024,284.55,85937.74,85980.15
Fri Sep 27 2024,280.35,85932.69,85977.25
Fri Sep 27 2024,279.15,85944.39,85987.15
Fri Sep 27 2024,278.6,85941.78,85984.60
Fri Sep 27 2024,267.45,85929.19,85967.05
Fri Sep 27 2024,271.55,85941.55,85975.05
Fri Sep 27 2024,267.6,85935.06,85970.60
Fri Sep 27 2024,254.35,85908.52,85948.05
Fri Sep 27 2024,267.3,85920.44,85964.80
Fri Sep 27 2024,264.4,85934.43,85968.60
Fri Sep 27 2024,266.1,85924.04,85967.40
Fri Sep 27 2024,262.6,85923.76,85962.60
Fri Sep 27 2024,257.35,85908.54,85948.55
Fri Sep 27 2024,257.6,85916.92,85954.40
Fri Sep 27 2024,259.4,85910.29,85950.90
Fri Sep 27 2024,251.65,85900.68,85943.45
Fri Sep 27 2024,255.5,85892.36,85928.60
Fri Sep 27 2024,236.7,85894.31,85913.30
Fri Sep 27 2024,251.6,85876.84,85920.60
Fri Sep 27 2024,253.4,85890.03,85937.60
Fri Sep 27 2024,253.7,85899.89,85941.20
Fri Sep 27 2024,250.7,85928.33,85976.10
Fri Sep 27 2024,246.4,85942.78,85979.20
Fri Sep 27 2024,248.35,85942.54,85985.15
Fri Sep 27 2024,248.25,85935.54,85985.05
